time,open,high,low,close,Volume,Volume MA
1643301360,14327.3832,14341.9989,14327.3832,14340.9787,NaN,NaN
1643301420,14340.7805,14342.4591,14334.7926,14334.7926,NaN,NaN
1643301480,14334.6566,14340.2044,14323.8814,14325.1386,NaN,NaN
1643301540,14325.4814,14326.6879,14316.034,14319.1814,NaN,NaN
1643301600,14319.3773,14339.0015,14317.1264,14338.4585,NaN,NaN
1643301660,14338.2697,14354.9261,14338.2697,14345.0478,NaN,NaN
1643301720,14345.1151,14345.1151,14328.3965,14331.3219,NaN,NaN
1643301780,14332.1447,14341.7106,14330.5446,14339.3305,NaN,NaN
1643301840,14338.2717,14338.2717,14329.3441,14335.4859,NaN,NaN
1643301900,14335.585,14343.6974,14335.585,14337.2879,NaN,NaN
1643301960,14337.5814,14345.5314,14334.2404,14337.7012,NaN,NaN
1643302020,14338.0237,14341.0051,14331.4288,14333.9318,NaN,NaN
1643302080,14333.5721,14333.5721,14313.5438,14320.8496,NaN,NaN
1643302140,14321.1691,14324.9865,14314.0372,14315.0214,NaN,NaN
1643302200,14314.8231,14315.8156,14303.552,14308.2862,NaN,NaN
1643302260,14311.6082,14318.6249,14302.6709,14302.9545,NaN,NaN
1643302320,14304.2474,14312.7823,14297.5024,14310.6628,NaN,NaN
1643302380,14311.0792,14324.0917,14310.5972,14323.9032,NaN,NaN
1643302440,14323.5919,14324.1737,14317.6145,14322.0092,NaN,NaN
1643302500,14321.6833,14325.3203,14310.7304,14313.9002,NaN,NaN
1643302560,14315.0372,14317.4548,14301.9767,14302.0892,NaN,NaN
1643302620,14302.2674,14309.3512,14301.2984,14308.367,NaN,NaN
1643302680,14307.8498,14314.5549,14304.4049,14313.3832,NaN,NaN
1643302740,14313.262,14313.4423,14307.2608,14309.6169,NaN,NaN
1643302800,14309.7098,14310.7678,14289.907,14291.8046,NaN,NaN
1643302860,14292.2411,14299.0388,14292.2411,14296.7951,NaN,NaN
1643302920,14296.5595,14302.7557,14296.0735,14300.5061,NaN,NaN
1643302980,14299.5947,14299.5947,14284.4014,14285.2255,NaN,NaN
